Subject,Investment_Amount,Multiplier,Prop_Returned,Returned,Second_Order_Expectation,Fairness,Soc1,Soc2,Trial
162,8,6,0.291666667,14,16,24.0,24.0,16.0,8_6
162,5,4,0.2,4,9,7.0,7.0,6.0,5_4__6
162,5,6,0.3,9,9,12.0,12.0,9.0,5_6__3
162,3,6,0.222222222,4,5,6.0,6.0,5.0,3_6__2
162,8,2,0.375,6,16,7.0,7.0,6.0,8_2
162,3,4,0.166666667,2,5,4.0,4.0,3.0,3_4__3
162,6,6,0.305555556,11,12,16.0,16.0,12.0,6_6__2
162,2,4,0,0,3,2.0,2.0,1.0,2_4__4
162,9,2,0.388888889,7,18,8.0,8.0,7.0,9_2
162,6,4,0.291666667,7,12,11.0,11.0,10.0,6_4__4
162,10,6,0.3,18,20,30.0,30.0,20.0,10_6__3
162,10,4,0.5,20,20,20.0,20.0,20.0,10_4__4
162,4,4,0.1875,3,7,5.0,5.0,4.0,4_4__4
162,5,6,0.4,12,9,12.0,12.0,9.0,5_6__4
162,5,2,0.2,2,9,3.0,3.0,2.0,5_2__3
162,5,2,0.2,2,9,3.0,3.0,2.0,5_2__4
162,4,2,0.125,1,7,2.0,2.0,1.0,4_2__2
162,6,2,0.333333333,4,12,5.0,5.0,3.0,6_2__3
162,1,2,0,0,2,0.0,0.0,0.0,1_2
162,5,4,0.3,6,9,7.0,7.0,6.0,5_4__7
162,4,6,0.291666667,7,7,9.0,9.0,7.0,4_6__3
162,5,4,0.3,6,9,7.0,7.0,6.0,5_4__8
162,3,4,0.166666667,2,5,4.0,4.0,3.0,3_4__4
162,9,4,0.5,18,18,18.0,18.0,17.0,9_4__3
162,10,2,0.5,10,20,9.0,9.0,8.0,10_2__2
163,10,4,0.3,12,16,20.0,10.0,16.0,10_4
163,10,4,0.3,12,16,20.0,10.0,16.0,10_4__2
163,6,4,0.291666667,7,10,12.0,6.0,10.0,6_4
163,1,4,0.25,1,2,2.0,1.0,2.0,1_4
163,4,2,0.5,4,6,4.0,3.0,3.0,4_2
163,1,4,0,0,2,2.0,1.0,2.0,1_4__2
163,9,4,0.305555556,11,14,18.0,9.0,14.0,9_4
163,8,4,0.3125,10,13,16.0,8.0,13.0,8_4
163,8,6,0.208333333,10,13,24.0,9.0,11.0,8_6
163,3,6,0.222222222,4,5,9.0,4.0,4.0,3_6
163,10,6,0,0,16,30.0,11.0,13.0,10_6
163,10,6,0,0,16,30.0,11.0,13.0,10_6__2
163,5,4,0.3,6,8,10.0,5.0,8.0,5_4
163,9,6,0,0,14,27.0,10.0,12.0,9_6
163,8,4,0.3125,10,13,16.0,8.0,13.0,8_4__2
163,10,6,0,0,16,30.0,11.0,13.0,10_6__3
163,6,2,0.5,6,10,6.0,5.0,5.0,6_2
163,4,4,0.3125,5,6,8.0,4.0,6.0,4_4
163,5,6,0.2,6,8,15.0,6.0,7.0,5_6
163,2,4,0,0,3,4.0,2.0,3.0,2_4
163,2,4,0,0,3,4.0,2.0,3.0,2_4__2
163,5,4,0.3,6,8,10.0,5.0,8.0,5_4__2
163,5,6,0.2,6,8,15.0,6.0,7.0,5_6__2
163,2,4,0,0,3,4.0,2.0,3.0,2_4__3
163,5,4,0.3,6,8,10.0,5.0,8.0,5_4__3
163,1,2,0,0,2,1.0,0.0,0.0,1_2
163,3,4,0.333333333,4,5,6.0,3.0,5.0,3_4
163,5,2,0.5,5,8,5.0,4.0,4.0,5_2
163,4,4,0.3125,5,6,8.0,4.0,6.0,4_4__2
163,5,6,0.2,6,8,15.0,6.0,7.0,5_6__3
163,7,4,0.285714286,8,12,14.0,7.0,12.0,7_4
163,7,2,0.5,7,12,7.0,6.0,6.0,7_2
163,3,4,0.333333333,4,5,6.0,3.0,5.0,3_4__2
163,5,2,0.5,5,8,5.0,4.0,4.0,5_2__2
163,1,6,0,0,2,3.0,2.0,2.0,1_6
163,5,2,0.5,5,8,5.0,4.0,4.0,5_2__3
163,2,6,0,0,3,6.0,3.0,3.0,2_6
163,9,2,0.5,9,14,9.0,8.0,8.0,9_2
163,10,2,0.5,10,16,10.0,9.0,9.0,10_2
163,10,2,0.5,10,16,10.0,9.0,9.0,10_2__2
163,5,2,0.5,5,8,5.0,4.0,4.0,5_2__4
163,9,4,0.305555556,11,14,18.0,9.0,14.0,9_4__2
163,3,6,0.222222222,4,5,9.0,4.0,4.0,3_6__2
163,7,6,0.19047619,8,12,21.0,8.0,10.0,7_6
163,10,4,0,0,16,20.0,10.0,16.0,10_4__3
163,3,4,0.333333333,4,5,6.0,3.0,5.0,3_4__3
163,6,4,0.291666667,7,10,12.0,6.0,10.0,6_4__2
163,4,4,0.3125,5,6,8.0,4.0,6.0,4_4__3
163,3,2,0.5,3,5,3.0,2.0,2.0,3_2
163,9,4,0.305555556,11,14,18.0,9.0,14.0,9_4__3
163,5,6,0.2,6,8,15.0,6.0,7.0,5_6__4
163,4,4,0.3125,5,6,8.0,4.0,6.0,4_4__4
163,6,2,0.5,6,10,6.0,5.0,5.0,6_2__2
163,6,4,0.208333333,5,10,12.0,6.0,10.0,6_4__3
163,3,2,0.5,3,5,3.0,2.0,2.0,3_2__2
163,4,6,0.208333333,5,6,12.0,5.0,5.0,4_6
163,2,2,0.5,2,3,2.0,1.0,1.0,2_2
163,6,6,0.194444444,7,10,18.0,7.0,8.0,6_6
163,5,4,0.3,6,8,10.0,5.0,8.0,5_4__4
163,8,2,0.5,8,13,8.0,7.0,7.0,8_2
163,10,4,0.2,8,16,20.0,10.0,16.0,10_4__4
163,5,4,0.3,6,8,10.0,5.0,8.0,5_4__5
163,4,6,0.208333333,5,6,12.0,5.0,5.0,4_6__2
163,5,4,0.3,6,8,10.0,5.0,8.0,5_4__6
163,7,4,0.285714286,8,12,14.0,7.0,12.0,7_4__2
163,6,4,0.291666667,7,10,12.0,6.0,10.0,6_4__4
163,4,2,0.5,4,6,4.0,3.0,3.0,4_2__2
163,2,4,0.25,2,3,4.0,2.0,3.0,2_4__4
163,8,4,0.3125,10,13,16.0,8.0,13.0,8_4__3
163,2,2,0.5,2,3,2.0,1.0,1.0,2_2__2
163,5,4,0.3,6,8,10.0,5.0,8.0,5_4__7
163,4,6,0.208333333,5,6,12.0,5.0,5.0,4_6__3
163,3,4,0.333333333,4,5,6.0,3.0,5.0,3_4__4
163,5,4,0.3,6,8,10.0,5.0,8.0,5_4__8
163,6,2,0.333333333,4,10,6.0,5.0,5.0,6_2__3
163,6,6,0.194444444,7,10,18.0,7.0,8.0,6_6__2
164,9,4,0.5,18,17,17.0,17.0,17.0,9_4
164,5,4,0.3,6,7,6.0,6.0,6.0,5_4
164,8,2,0.1875,3,16,7.0,7.0,7.0,8_2
164,8,4,0.40625,13,16,14.0,14.0,14.0,8_4
164,1,2,0.5,1,1,0.0,0.0,0.0,1_2
164,2,4,0.25,2,2,1.0,2.0,2.0,2_4
164,10,4,0,0,20,20.0,20.0,20.0,10_4
164,9,4,0.388888889,14,17,17.0,17.0,17.0,9_4__2
164,5,2,0.2,2,7,3.0,2.0,2.0,5_2
164,4,6,0.291666667,7,5,9.0,9.0,6.0,4_6
164,3,2,0,0,3,1.0,1.0,0.0,3_2
164,6,2,0.166666667,2,10,4.0,4.0,4.0,6_2
164,4,6,0.291666667,7,5,9.0,9.0,6.0,4_6__2
164,5,4,0.3,6,7,6.0,6.0,6.0,5_4__2
164,5,4,0.3,6,7,6.0,6.0,6.0,5_4__3
164,8,4,0.09375,3,16,14.0,14.0,14.0,8_4__2
164,5,2,0.2,2,7,3.0,2.0,2.0,5_2__2
164,10,6,0.3,18,20,30.0,30.0,22.0,10_6
164,5,2,0.2,2,7,3.0,2.0,2.0,5_2__3
164,7,6,0.404761905,17,12,19.0,19.0,14.0,7_6
164,7,2,0.285714286,4,12,5.0,5.0,4.0,7_2
164,5,6,0.3,9,7,12.0,12.0,8.0,5_6
164,6,2,0.333333333,4,10,4.0,4.0,4.0,6_2__2
164,4,4,0.375,6,5,5.0,5.0,4.0,4_4
164,10,2,0.5,10,20,10.0,10.0,10.0,10_2
164,9,2,0.5,9,17,8.0,8.0,8.0,9_2
164,7,4,0.392857143,11,12,12.0,10.0,11.0,7_4
164,2,4,0,0,2,1.0,2.0,2.0,2_4__2
164,3,6,0.277777778,5,3,5.0,5.0,3.0,3_6
164,5,4,0.3,6,7,6.0,6.0,6.0,5_4__4
164,5,4,0.3,6,7,6.0,6.0,6.0,5_4__5
164,10,6,0.4,24,20,30.0,30.0,22.0,10_6__2
164,5,2,0.2,2,7,3.0,2.0,2.0,5_2__4
164,10,4,0.3,12,20,20.0,20.0,20.0,10_4__2
164,10,6,0.2,12,20,30.0,30.0,22.0,10_6__3
164,3,4,0.166666667,2,3,2.0,2.0,2.0,3_4
164,1,4,0,0,1,1.0,1.0,1.0,1_4
164,6,4,0.416666667,10,10,10.0,10.0,10.0,6_4
164,2,6,0.083333333,1,2,3.0,3.0,2.0,2_6
164,6,2,0.166666667,2,10,4.0,4.0,4.0,6_2__3
164,3,2,0,0,3,1.0,1.0,0.0,3_2__2
164,7,4,0.5,14,12,12.0,10.0,11.0,7_4__2
164,2,4,0,0,2,1.0,2.0,2.0,2_4__3
164,1,4,0,0,1,1.0,1.0,1.0,1_4__2
164,10,4,0.3,12,20,20.0,20.0,20.0,10_4__3
164,4,6,0.291666667,7,5,9.0,9.0,6.0,4_6__3
164,2,4,0.125,1,2,1.0,2.0,2.0,2_4__4
164,3,4,0.166666667,2,3,2.0,2.0,2.0,3_4__2
164,8,4,0.5,16,16,14.0,14.0,14.0,8_4__3
164,2,2,0,0,2,0.0,0.0,0.0,2_2
164,6,4,0.416666667,10,10,10.0,10.0,10.0,6_4__2
164,5,6,0.4,12,7,12.0,12.0,8.0,5_6__2
164,5,6,0.3,9,7,12.0,12.0,8.0,5_6__3
164,5,4,0.2,4,7,6.0,6.0,6.0,5_4__6
164,8,6,0.395833333,19,16,22.0,22.0,18.0,8_6
164,6,6,0.388888889,14,10,16.0,16.0,10.0,6_6
164,4,4,0.3125,5,5,5.0,5.0,4.0,4_4__2
164,3,4,0.333333333,4,3,2.0,2.0,2.0,3_4__3
164,6,6,0.388888889,14,10,16.0,16.0,10.0,6_6__2
164,6,4,0.416666667,10,10,10.0,10.0,10.0,6_4__3
164,4,4,0.3125,5,5,5.0,5.0,4.0,4_4__3
164,5,4,0.3,6,7,6.0,6.0,6.0,5_4__7
164,4,2,0.125,1,5,1.0,1.0,1.0,4_2
164,3,4,0.083333333,1,3,2.0,2.0,2.0,3_4__4
164,4,2,0.25,2,5,1.0,1.0,1.0,4_2__2
164,6,4,0.208333333,5,10,10.0,10.0,10.0,6_4__4
164,9,4,0.305555556,11,17,17.0,17.0,17.0,9_4__3
164,10,4,0.3,12,20,20.0,20.0,20.0,10_4__4
164,9,6,0.092592593,5,17,26.0,26.0,19.0,9_6
164,4,4,0.3125,5,5,5.0,5.0,4.0,4_4__4
164,10,2,0.3,6,20,10.0,10.0,10.0,10_2__2
164,1,6,0,0,1,1.0,1.0,1.0,1_6
164,5,4,0.4,8,7,6.0,6.0,6.0,5_4__8
164,2,2,0,0,2,0.0,0.0,0.0,2_2__2
164,5,6,0.3,9,7,12.0,12.0,8.0,5_6__4
164,3,6,0.277777778,5,3,5.0,5.0,3.0,3_6__2
165,6,4,0.291666667,7,12,12.0,12.0,8.0,6_4
165,6,6,0.305555556,11,12,18.0,6.0,10.0,6_6
165,2,6,0.083333333,1,4,6.0,0.0,0.0,2_6
165,3,6,0.222222222,4,6,9.0,3.0,3.0,3_6
165,5,2,0.3,3,10,5.0,5.0,4.0,5_2
165,2,4,0.25,2,2,0.0,2.0,0.0,2_4
165,8,4,0.5,16,16,16.0,16.0,10.0,8_4
165,10,4,0.5,20,20,20.0,20.0,15.0,10_4
165,6,4,0.291666667,7,12,12.0,12.0,8.0,6_4__2
165,8,4,0.5,16,16,16.0,16.0,10.0,8_4__2
165,3,4,0.166666667,2,4,2.0,4.0,3.0,3_4
165,5,2,0.3,3,10,5.0,5.0,4.0,5_2__2
165,5,4,0.3,6,10,10.0,5.0,5.0,5_4
165,5,4,0.3,6,10,10.0,5.0,5.0,5_4__2
165,6,2,0.333333333,4,12,6.0,6.0,5.0,6_2
165,5,2,0.2,2,10,5.0,5.0,4.0,5_2__3
165,5,4,0.3,6,10,10.0,5.0,5.0,5_4__3
165,8,4,0.5,16,16,16.0,16.0,10.0,8_4__3
165,3,6,0.222222222,4,6,9.0,3.0,3.0,3_6__2
165,7,6,0.30952381,13,14,21.0,7.0,14.0,7_6
165,4,6,0.208333333,5,8,12.0,4.0,5.0,4_6
165,4,6,0.416666667,10,8,12.0,4.0,5.0,4_6__2
165,9,4,0.5,18,18,18.0,18.0,14.0,9_4
165,3,4,0.166666667,2,4,2.0,4.0,3.0,3_4__2
165,5,4,0.3,6,10,10.0,5.0,5.0,5_4__4
165,10,6,0.4,24,20,30.0,10.0,20.0,10_6
165,5,6,0.3,9,10,15.0,5.0,8.0,5_6
165,10,2,0.5,10,20,10.0,10.0,8.0,10_2
165,5,6,0.4,12,10,15.0,5.0,8.0,5_6__2
165,3,4,0.166666667,2,4,2.0,4.0,3.0,3_4__3
165,7,2,0.5,7,14,7.0,7.0,6.0,7_2
165,4,4,0.375,6,8,4.0,4.0,4.0,4_4
165,1,4,0,0,1,0.0,1.0,0.0,1_4
165,9,6,0.407407407,22,18,27.0,9.0,18.0,9_6
165,5,2,0.3,3,10,5.0,5.0,4.0,5_2__4
165,3,2,0.166666667,1,4,3.0,3.0,2.0,3_2
165,5,4,0.4,8,10,10.0,5.0,5.0,5_4__5
165,5,6,0.3,9,10,15.0,5.0,8.0,5_6__3
165,6,6,0.305555556,11,12,18.0,6.0,10.0,6_6__2
165,10,6,0.3,18,20,30.0,10.0,20.0,10_6__2
165,4,6,0.416666667,10,8,12.0,4.0,5.0,4_6__3
165,9,2,0.5,9,18,9.0,9.0,8.0,9_2
165,4,4,0.375,6,8,4.0,4.0,4.0,4_4__2
165,3,4,0.166666667,2,4,2.0,4.0,3.0,3_4__4
165,5,4,0.4,8,10,10.0,5.0,5.0,5_4__6
165,9,4,0.305555556,11,18,18.0,18.0,14.0,9_4__2
165,9,4,0.388888889,14,18,18.0,18.0,14.0,9_4__3
165,6,4,0.291666667,7,12,12.0,12.0,8.0,6_4__3
165,10,4,0.5,20,20,20.0,20.0,15.0,10_4__2
165,10,4,0.5,20,20,20.0,20.0,15.0,10_4__3
165,2,4,0,0,2,0.0,2.0,0.0,2_4__2
165,1,4,0,0,1,0.0,1.0,0.0,1_4__2
165,4,4,0.375,6,8,4.0,4.0,4.0,4_4__3
165,2,4,0,0,2,0.0,2.0,0.0,2_4__3
165,4,2,0.25,2,8,4.0,4.0,3.0,4_2
165,6,2,0.333333333,4,12,6.0,6.0,5.0,6_2__2
165,10,4,0.5,20,20,20.0,20.0,15.0,10_4__4
165,2,2,0,0,2,0.0,0.0,0.0,2_2
165,8,6,0.395833333,19,16,24.0,8.0,16.0,8_6
165,2,4,0,0,2,0.0,2.0,0.0,2_4__4
165,3,2,0,0,4,3.0,3.0,2.0,3_2__2
165,10,2,0.5,10,20,10.0,10.0,8.0,10_2__2
165,6,2,0.333333333,4,12,6.0,6.0,5.0,6_2__3
165,7,4,0.285714286,8,14,14.0,14.0,10.0,7_4
165,1,6,0,0,2,3.0,0.0,0.0,1_6
165,6,4,0.291666667,7,12,12.0,12.0,8.0,6_4__4
165,5,4,0.4,8,10,10.0,5.0,5.0,5_4__7
165,10,6,0.4,24,20,30.0,10.0,20.0,10_6__3
165,7,4,0.392857143,11,14,14.0,14.0,10.0,7_4__2
165,4,4,0.3125,5,8,4.0,4.0,4.0,4_4__4
165,2,2,0,0,2,0.0,0.0,0.0,2_2__2
165,1,2,0,0,1,0.0,0.0,0.0,1_2
165,5,4,0.4,8,10,10.0,5.0,5.0,5_4__8
165,5,6,0.4,12,10,15.0,5.0,8.0,5_6__4
165,4,2,0.375,3,8,4.0,4.0,3.0,4_2__2
165,8,2,0.375,6,16,8.0,8.0,7.0,8_2
171,2,4,0.375,3,2,1.0,1.0,0.0,2_4
171,6,6,0.305555556,11,12,15.0,15.0,10.0,6_6
171,3,2,0.333333333,2,3,1.0,1.0,0.0,3_2
171,3,4,0.333333333,4,3,2.0,2.0,1.0,3_4
171,5,4,0.3,6,10,8.0,8.0,5.0,5_4
171,2,4,0.375,3,2,1.0,1.0,0.0,2_4__2
171,10,6,0.4,24,20,30.0,30.0,20.0,10_6
171,1,2,0,0,1,0.0,0.0,0.0,1_2
171,6,2,0.333333333,4,12,4.0,4.0,2.0,6_2
171,3,6,0.277777778,5,3,4.0,4.0,2.0,3_6
171,4,4,0.3125,5,4,4.0,4.0,2.0,4_4
171,5,4,0.4,8,10,8.0,8.0,5.0,5_4__2
171,6,4,0.291666667,7,12,11.0,11.0,8.0,6_4
171,7,4,0.5,14,15,12.0,12.0,11.0,7_4
171,1,4,0,0,1,1.0,1.0,0.0,1_4
171,2,4,0.25,2,2,1.0,1.0,0.0,2_4__3
171,10,2,0.4,8,20,10.0,10.0,9.0,10_2
171,6,6,0.388888889,14,12,15.0,15.0,10.0,6_6__2
171,2,6,0.166666667,2,2,2.0,2.0,0.0,2_6
171,5,6,0.4,12,10,12.0,12.0,9.0,5_6
171,8,6,0.291666667,14,16,22.0,22.0,15.0,8_6
171,2,4,0.125,1,2,1.0,1.0,0.0,2_4__4
171,1,6,0,0,1,1.0,1.0,0.0,1_6
171,10,4,0.4,16,20,20.0,20.0,15.0,10_4
171,4,6,0.291666667,7,4,7.0,7.0,5.0,4_6
171,5,4,0.4,8,10,8.0,8.0,5.0,5_4__3
171,4,2,0.25,2,4,1.0,1.0,1.0,4_2
171,6,2,0.166666667,2,12,4.0,4.0,2.0,6_2__2
171,1,4,0.25,1,1,1.0,1.0,0.0,1_4__2
171,2,2,0.25,1,2,0.0,0.0,0.0,2_2
171,5,6,0.4,12,10,12.0,12.0,9.0,5_6__2
171,7,6,0.19047619,8,15,19.0,19.0,12.0,7_6
171,4,2,0.375,3,4,1.0,1.0,1.0,4_2__2
171,3,4,0.333333333,4,3,2.0,2.0,1.0,3_4__2
171,5,2,0.3,3,10,2.0,2.0,1.0,5_2
171,6,4,0.291666667,7,12,11.0,11.0,8.0,6_4__2
171,5,4,0.3,6,10,8.0,8.0,5.0,5_4__4
171,10,6,0.3,18,20,30.0,30.0,20.0,10_6__2
171,5,2,0.4,4,10,2.0,2.0,1.0,5_2__2
171,5,4,0.3,6,10,8.0,8.0,5.0,5_4__5
171,10,4,0.4,16,20,20.0,20.0,15.0,10_4__2
171,5,6,0.3,9,10,12.0,12.0,9.0,5_6__3
171,10,2,0.5,10,20,10.0,10.0,9.0,10_2__2
171,3,4,0.333333333,4,3,2.0,2.0,1.0,3_4__3
171,4,4,0.3125,5,4,4.0,4.0,2.0,4_4__2
171,5,4,0.3,6,10,8.0,8.0,5.0,5_4__6
171,9,4,0.305555556,11,18,18.0,20.0,15.0,9_4
171,8,2,0.5,8,16,7.0,7.0,6.0,8_2
171,4,4,0.375,6,4,4.0,4.0,2.0,4_4__3
171,3,2,0.333333333,2,3,1.0,1.0,0.0,3_2__2
171,3,4,0.333333333,4,3,2.0,2.0,1.0,3_4__4
171,2,2,0,0,2,0.0,0.0,0.0,2_2__2
171,5,2,0.3,3,10,2.0,2.0,1.0,5_2__3
171,5,2,0.3,3,10,2.0,2.0,1.0,5_2__4
171,6,2,0.416666667,5,12,4.0,4.0,2.0,6_2__3
171,9,6,0.407407407,22,18,27.0,27.0,17.0,9_6
171,6,4,0.416666667,10,12,11.0,11.0,8.0,6_4__3
171,7,4,0.392857143,11,15,12.0,12.0,11.0,7_4__2
171,10,4,0.5,20,20,20.0,20.0,15.0,10_4__3
171,4,6,0.291666667,7,4,7.0,7.0,5.0,4_6__2
171,4,6,0.208333333,5,4,7.0,7.0,5.0,4_6__3
171,10,4,0.5,20,20,20.0,20.0,15.0,10_4__4
171,8,4,0.40625,13,16,14.0,14.0,12.0,8_4
171,7,2,0.428571429,6,15,5.0,5.0,4.0,7_2
171,5,4,0.4,8,10,8.0,8.0,5.0,5_4__7
171,5,4,0.4,8,10,8.0,8.0,5.0,5_4__8
171,9,4,0.388888889,14,18,18.0,20.0,15.0,9_4__2
171,8,4,0.40625,13,16,14.0,14.0,12.0,8_4__2
171,4,4,0.1875,3,4,4.0,4.0,2.0,4_4__4
171,6,4,0.416666667,10,12,11.0,11.0,8.0,6_4__4
171,9,4,0.388888889,14,18,18.0,20.0,15.0,9_4__3
171,10,6,0.4,24,20,30.0,30.0,20.0,10_6__3
171,5,6,0.3,9,10,12.0,12.0,9.0,5_6__4
171,9,2,0.388888889,7,18,8.0,8.0,6.0,9_2
171,8,4,0.5,16,16,14.0,14.0,12.0,8_4__3
171,3,6,0.222222222,4,3,4.0,4.0,2.0,3_6__2
172,7,6,0.5,21,28,21.0,21.0,14.0,7_6
172,6,2,0.5,6,24,6.0,6.0,6.0,6_2
172,5,2,0.5,5,20,5.0,5.0,5.0,5_2
172,4,4,0.5,8,16,8.0,8.0,8.0,4_4
172,9,4,0.5,18,36,18.0,18.0,18.0,9_4
172,8,4,0.5,16,32,16.0,16.0,16.0,8_4
172,3,6,0.388888889,7,12,9.0,9.0,6.0,3_6
172,5,6,0.4,12,20,15.0,15.0,10.0,5_6
172,3,4,0.5,6,12,6.0,5.0,5.0,3_4
172,3,4,0.5,6,12,6.0,5.0,5.0,3_4__2
172,9,2,0.5,9,36,9.0,9.0,9.0,9_2
172,4,4,0.5,8,16,8.0,8.0,8.0,4_4__2
172,5,4,0.5,10,20,10.0,10.0,10.0,5_4
172,4,4,0.5,8,16,8.0,8.0,8.0,4_4__3
172,2,2,0.5,2,8,2.0,2.0,2.0,2_2
172,5,2,0.5,5,20,5.0,5.0,5.0,5_2__2
172,10,6,0.4,24,40,30.0,30.0,20.0,10_6
172,5,2,0.5,5,20,5.0,5.0,5.0,5_2__3
172,10,2,0.5,10,40,10.0,10.0,10.0,10_2
172,10,4,0.5,20,40,20.0,20.0,20.0,10_4
172,5,4,0.5,10,20,10.0,10.0,10.0,5_4__2
172,4,4,0.5,8,16,8.0,8.0,8.0,4_4__4
172,6,4,0.5,12,24,12.0,12.0,12.0,6_4
172,6,6,0.388888889,14,24,18.0,18.0,12.0,6_6
172,5,4,0.5,10,20,10.0,10.0,10.0,5_4__3
172,2,4,0.5,4,8,4.0,4.0,4.0,2_4
172,4,6,0.291666667,7,16,12.0,12.0,8.0,4_6
172,2,6,0.333333333,4,8,6.0,6.0,4.0,2_6
172,5,4,0.5,10,20,10.0,10.0,10.0,5_4__4
172,4,2,0.5,4,16,4.0,4.0,4.0,4_2
172,1,4,0.5,2,4,2.0,2.0,2.0,1_4
172,2,4,0.5,4,8,4.0,4.0,4.0,2_4__2
172,5,4,0.5,10,20,10.0,10.0,10.0,5_4__5
172,3,2,0.5,3,12,3.0,3.0,3.0,3_2
172,6,4,0.416666667,10,24,12.0,12.0,12.0,6_4__2
172,5,4,0.5,10,20,10.0,10.0,10.0,5_4__6
172,8,6,0.395833333,19,32,24.0,24.0,16.0,8_6
172,5,2,0.5,5,20,5.0,5.0,5.0,5_2__4
172,10,6,0.4,24,40,30.0,30.0,20.0,10_6__2
172,4,6,0.5,12,16,12.0,12.0,8.0,4_6__2
172,4,6,0.416666667,10,16,12.0,12.0,8.0,4_6__3
172,1,2,0.5,1,4,1.0,1.0,1.0,1_2
172,9,4,0.5,18,36,18.0,18.0,18.0,9_4__2
172,2,2,0.5,2,8,2.0,2.0,2.0,2_2__2
172,6,6,0.388888889,14,24,18.0,18.0,12.0,6_6__2
172,10,6,0.4,24,40,30.0,30.0,20.0,10_6__3
172,10,4,0.5,20,40,20.0,20.0,20.0,10_4__2
172,8,4,0.5,16,32,16.0,16.0,16.0,8_4__2
172,2,4,0.5,4,8,4.0,4.0,4.0,2_4__3
172,10,4,0.5,20,40,20.0,20.0,20.0,10_4__3
172,7,4,0.5,14,28,14.0,14.0,14.0,7_4
172,6,2,0.5,6,24,6.0,6.0,6.0,6_2__2
172,2,4,0.5,4,8,4.0,4.0,4.0,2_4__4
172,1,6,0.5,3,4,3.0,3.0,2.0,1_6
172,10,2,0.7,14,40,10.0,10.0,10.0,10_2__2
172,6,4,0.5,12,24,12.0,12.0,12.0,6_4__3
172,7,2,0.714285714,10,28,7.0,7.0,7.0,7_2
172,5,4,0.5,10,20,10.0,10.0,10.0,5_4__7
172,8,2,0.625,10,32,8.0,8.0,8.0,8_2
172,3,6,0.388888889,7,12,9.0,9.0,6.0,3_6__2
172,7,4,0.5,14,28,14.0,14.0,14.0,7_4__2
172,4,2,0.75,6,16,4.0,4.0,4.0,4_2__2
172,8,4,0.59375,19,32,16.0,16.0,16.0,8_4__3
172,5,4,0.5,10,20,10.0,10.0,10.0,5_4__8
172,3,4,0.5,6,12,6.0,5.0,5.0,3_4__3
172,9,6,0.5,27,36,27.0,27.0,18.0,9_6
172,5,6,0.4,12,20,15.0,15.0,10.0,5_6__2
172,3,4,0.5,6,12,6.0,5.0,5.0,3_4__4
172,5,6,0.4,12,20,15.0,15.0,10.0,5_6__3
172,6,4,0.5,12,24,12.0,12.0,12.0,6_4__4
172,5,6,0.4,12,20,15.0,15.0,10.0,5_6__4
172,9,4,0.5,18,36,18.0,18.0,18.0,9_4__3
172,10,4,0.5,20,40,20.0,20.0,20.0,10_4__4
172,1,4,0.25,1,4,2.0,2.0,2.0,1_4__2
172,6,2,0.666666667,8,24,6.0,6.0,6.0,6_2__3
172,3,2,0.666666667,4,12,3.0,3.0,3.0,3_2__2
173,3,4,0.166666667,2,5,3.0,3.0,3.0,3_4
173,5,4,0.4,8,8,7.0,7.0,5.0,5_4
173,5,4,0.2,4,8,7.0,7.0,5.0,5_4__2
173,10,4,0.4,16,18,15.0,15.0,12.0,10_4
173,5,4,0.3,6,8,7.0,7.0,5.0,5_4__3
173,10,6,0.3,18,18,22.0,22.0,18.0,10_6
173,5,6,0.2,6,8,10.0,10.0,8.0,5_6
173,5,2,0.2,2,8,2.0,2.0,1.0,5_2
173,5,4,0.2,4,8,7.0,7.0,5.0,5_4__4
173,5,4,0.3,6,8,7.0,7.0,5.0,5_4__5
173,5,6,0.3,9,8,10.0,10.0,8.0,5_6__2
173,5,2,0.1,1,8,2.0,2.0,1.0,5_2__2
173,5,4,0.3,6,8,7.0,7.0,5.0,5_4__6
173,3,4,0.166666667,2,5,3.0,3.0,3.0,3_4__2
173,8,6,0.208333333,10,13,18.0,18.0,15.0,8_6
173,3,2,0,0,5,1.0,1.0,0.0,3_2
173,6,4,0.291666667,7,10,8.0,8.0,6.0,6_4
173,3,6,0.222222222,4,5,5.0,5.0,4.0,3_6
173,2,4,0,0,3,1.0,1.0,0.0,2_4
173,4,4,0.3125,5,6,5.0,5.0,4.0,4_4
173,10,2,0.3,6,18,8.0,8.0,6.0,10_2
173,9,4,0.388888889,14,15,13.0,13.0,11.0,9_4
173,10,2,0.4,8,18,8.0,8.0,6.0,10_2__2
173,1,4,0,0,2,1.0,1.0,0.0,1_4
173,10,4,0.4,16,18,15.0,15.0,12.0,10_4__2
173,6,2,0.166666667,2,10,3.0,3.0,2.0,6_2
173,9,4,0.388888889,14,15,13.0,13.0,11.0,9_4__2
173,3,2,0,0,5,1.0,1.0,0.0,3_2__2
173,4,2,0,0,6,2.0,2.0,1.0,4_2
173,2,4,0,0,3,1.0,1.0,0.0,2_4__2
173,4,4,0.3125,5,6,5.0,5.0,4.0,4_4__2
173,4,4,0.1875,3,6,5.0,5.0,4.0,4_4__3
173,5,4,0.3,6,8,7.0,7.0,5.0,5_4__7
173,7,4,0.285714286,8,11,10.0,10.0,7.0,7_4
